,loss,accuracy
0,3.4338831901550293,0.02777777798473835
1,2.874128818511963,0.1388888955116272
2,3.308758497238159,0.11428571492433548
3,2.960125684738159,0.05714285746216774
4,2.8419270515441895,0.1666666716337204
5,2.7146546840667725,0.1666666716337204
6,2.8112552165985107,0.1944444477558136
7,2.67956280708313,0.1428571492433548
8,2.479965925216675,0.2222222238779068
9,2.930516004562378,0.1111111119389534
10,2.853105306625366,0.1388888955116272
11,2.5763072967529297,0.2222222238779068
12,2.7263805866241455,0.2777777910232544
13,2.8187813758850098,0.11428571492433548
14,2.646092653274536,0.2777777910232544
15,2.5812931060791016,0.2222222238779068
16,2.4958736896514893,0.3055555522441864
17,2.45827579498291,0.2222222238779068
18,2.3330273628234863,0.2777777910232544
19,2.296919107437134,0.37142857909202576
20,2.4055240154266357,0.2777777910232544
21,2.159330129623413,0.3055555522441864
22,2.0907771587371826,0.4571428596973419
23,2.441087007522583,0.3333333432674408
24,2.5013906955718994,0.2571428716182709
25,2.619152545928955,0.2222222238779068
26,2.3644351959228516,0.2857142984867096
27,1.8350154161453247,0.4444444477558136
28,2.295769691467285,0.3611111044883728
29,2.4545021057128906,0.3333333432674408
30,2.2317590713500977,0.3333333432674408
31,2.037510633468628,0.37142857909202576
32,1.8866386413574219,0.5555555820465088
33,1.9297877550125122,0.2571428716182709
34,2.358264207839966,0.3333333432674408
35,1.6889965534210205,0.5714285969734192
36,1.7975122928619385,0.5277777910232544
37,2.100336790084839,0.4722222089767456
38,2.0166120529174805,0.2777777910232544
39,1.756650447845459,0.4722222089767456
40,1.9027060270309448,0.4000000059604645
41,2.1424996852874756,0.3333333432674408
42,1.99129319190979,0.4444444477558136
43,1.6567710638046265,0.5277777910232544
44,1.8775477409362793,0.4166666567325592
45,1.9370193481445312,0.5277777910232544
46,2.072204113006592,0.3333333432674408
47,1.957476258277893,0.4722222089767456
48,1.91502845287323,0.5
49,1.4760286808013916,0.5428571701049805
50,1.9207420349121094,0.3333333432674408
51,1.9346834421157837,0.2777777910232544
52,1.7749273777008057,0.4444444477558136
53,1.9406981468200684,0.3333333432674408
54,1.8119844198226929,0.37142857909202576
55,1.8809329271316528,0.4444444477558136
56,1.483271598815918,0.5714285969734192
57,1.688159704208374,0.48571428656578064
58,1.4921444654464722,0.6111111044883728
59,1.7735687494277954,0.3611111044883728
60,1.604195237159729,0.4722222089767456
61,1.6372292041778564,0.5555555820465088
62,1.8284971714019775,0.5
63,1.2151868343353271,0.6285714507102966
64,2.0265393257141113,0.3055555522441864
65,1.4716379642486572,0.5555555820465088
66,1.8213582038879395,0.4444444477558136
67,1.601378083229065,0.5
68,1.1727406978607178,0.5833333134651184
69,1.4483767747879028,0.5555555820465088
70,1.2655558586120605,0.5833333134651184
71,1.4135277271270752,0.5833333134651184
72,1.1116493940353394,0.6857143044471741
73,1.4134103059768677,0.4722222089767456
74,1.494758129119873,0.5
75,1.6920711994171143,0.4444444477558136
76,1.8015910387039185,0.5
77,1.3185101747512817,0.5555555820465088
78,1.5805310010910034,0.4722222089767456
79,1.4881296157836914,0.4722222089767456
80,1.2603728771209717,0.6111111044883728
81,1.302308440208435,0.5833333134651184
82,1.2016915082931519,0.6111111044883728
83,1.443619966506958,0.5277777910232544
84,1.6104234457015991,0.4722222089767456
85,1.51381254196167,0.4444444477558136
86,1.1629043817520142,0.6285714507102966
87,1.299943208694458,0.6000000238418579
88,1.4022367000579834,0.6666666865348816
89,1.5630748271942139,0.48571428656578064
90,1.656964898109436,0.4722222089767456
91,1.3093007802963257,0.4722222089767456
92,1.2022007703781128,0.6000000238418579
93,1.435361623764038,0.6944444179534912
94,1.054630994796753,0.7777777910232544
95,1.4102879762649536,0.4571428596973419
96,1.2667125463485718,0.6285714507102966
97,1.111915111541748,0.6666666865348816
98,1.1284148693084717,0.6944444179534912
99,1.40812349319458,0.5833333134651184
100,1.2336678504943848,0.5555555820465088
101,0.9605944752693176,0.6666666865348816
102,1.2801350355148315,0.6944444179534912
103,1.2590959072113037,0.6571428775787354
104,1.1379448175430298,0.6857143044471741
105,1.4906258583068848,0.5
106,1.299866795539856,0.6666666865348816
107,1.2558751106262207,0.7142857313156128
108,1.054558277130127,0.6111111044883728
109,0.9977408647537231,0.6388888955116272
110,1.0688765048980713,0.6944444179534912
111,1.2684437036514282,0.5714285969734192
112,0.8413034081459045,0.6666666865348816
113,1.0923380851745605,0.6666666865348816
114,0.927394449710846,0.7222222089767456
115,1.3917800188064575,0.6388888955116272
116,1.0483689308166504,0.7142857313156128
117,0.9660009741783142,0.6666666865348816
118,1.0118001699447632,0.6111111044883728
119,1.1009868383407593,0.6571428775787354
120,1.106186032295227,0.6944444179534912
121,1.0642735958099365,0.6388888955116272
122,0.7083995342254639,0.8333333134651184
123,0.9726845622062683,0.6388888955116272
124,1.0422576665878296,0.6857143044471741
125,1.2861535549163818,0.5555555820465088
126,1.1909797191619873,0.7777777910232544
127,1.0296281576156616,0.6666666865348816
128,0.9847511053085327,0.6857143044471741
129,1.1520017385482788,0.6666666865348816
130,0.5988979339599609,0.8055555820465088
131,0.5814942121505737,0.7777777910232544
132,0.8340905904769897,0.8055555820465088
133,1.1887109279632568,0.5428571701049805
134,1.0746550559997559,0.6666666865348816
135,1.1189088821411133,0.6285714507102966
136,1.0313608646392822,0.6666666865348816
137,0.9421373009681702,0.75
138,1.340930700302124,0.6388888955116272
139,1.1281558275222778,0.6111111044883728
140,1.1667346954345703,0.6857143044471741
141,0.9861307144165039,0.6944444179534912
142,1.076582431793213,0.5833333134651184
143,0.9209398627281189,0.7777777910232544
144,0.8953951597213745,0.6944444179534912
145,1.0817627906799316,0.6666666865348816
146,0.9176979064941406,0.6666666865348816
147,1.049132227897644,0.7222222089767456
148,0.9692452549934387,0.6944444179534912
149,1.0744465589523315,0.6285714507102966
150,0.9711602330207825,0.6857143044471741
151,1.1574721336364746,0.5833333134651184
152,1.061180591583252,0.5833333134651184
153,0.920979917049408,0.7777777910232544
154,1.0043108463287354,0.7777777910232544
155,1.0208775997161865,0.6285714507102966
156,0.7556436061859131,0.7222222089767456
157,1.3549904823303223,0.5833333134651184
158,1.0935484170913696,0.6388888955116272
159,1.1856670379638672,0.5555555820465088
160,1.1421294212341309,0.5555555820465088
161,1.1425321102142334,0.5
162,1.1147186756134033,0.6666666865348816
163,0.8559765815734863,0.7222222089767456
164,0.7326624393463135,0.8055555820465088
165,1.0371341705322266,0.6111111044883728
166,0.5233099460601807,0.8611111044883728
167,0.9576705098152161,0.6111111044883728
