,loss,accuracy,val_loss,val_accuracy
0,4.731939792633057,0.009900989942252636,4.664146423339844,0.0
1,4.664313316345215,0.01690821163356304,4.623398780822754,0.0416666679084301
2,4.662209987640381,0.009661835618317127,4.607241153717041,0.03333333507180214
3,4.64961576461792,0.017326733097434044,4.6376118659973145,0.0
4,4.647819995880127,0.014492753893136978,4.610706806182861,0.0416666679084301
5,4.64179801940918,0.02415458858013153,4.608980178833008,0.0
6,4.636416912078857,0.021739130839705467,4.557041645050049,0.02500000037252903
7,4.616253852844238,0.02415458858013153,4.560853958129883,0.05833333358168602
8,4.609525203704834,0.021739130839705467,4.460021495819092,0.0416666679084301
9,4.610354900360107,0.01690821163356304,4.525838375091553,0.01666666753590107
10,4.589438438415527,0.019323671236634254,4.4618425369262695,0.0416666679084301
11,4.545830726623535,0.036231882870197296,4.425169944763184,0.0416666679084301
12,4.561211109161377,0.027227722108364105,4.440823554992676,0.07500000298023224
13,4.527810096740723,0.02415458858013153,4.431437969207764,0.05833333358168602
14,4.484622001647949,0.03140096738934517,4.398110389709473,0.05833333358168602
15,4.4224066734313965,0.039603959769010544,4.338272571563721,0.05000000074505806
16,4.413799285888672,0.05797101557254791,4.391129970550537,0.0416666679084301
17,4.3635687828063965,0.0445544570684433,4.271965026855469,0.06666667014360428
18,4.360969543457031,0.04207920655608177,4.425002574920654,0.05000000074505806
19,4.345806121826172,0.050724636763334274,4.17661190032959,0.05833333358168602
20,4.3124895095825195,0.0555555559694767,4.266458034515381,0.02500000037252903
21,4.252988815307617,0.06521739065647125,4.272611618041992,0.05833333358168602
22,4.158858776092529,0.07246376574039459,4.2708587646484375,0.03333333507180214
23,4.22221565246582,0.06521739065647125,4.27940559387207,0.008333333767950535
24,4.201704978942871,0.05693069472908974,4.217947483062744,0.05000000074505806
25,4.221316814422607,0.0555555559694767,4.188907146453857,0.05833333358168602
26,4.141940593719482,0.07246376574039459,4.211169719696045,0.02500000037252903
27,4.118189334869385,0.08415841311216354,4.124223709106445,0.02500000037252903
28,4.014061450958252,0.07729468494653702,4.169912815093994,0.03333333507180214
29,4.0093560218811035,0.09653465449810028,4.08705472946167,0.05833333358168602
30,4.053101062774658,0.07729468494653702,3.9669346809387207,0.10000000149011612
