,loss,accuracy
0,3.2981953620910645,0.1111111119389534
1,2.9101102352142334,0.1666666716337204
2,3.0031468868255615,0.0555555559694767
3,2.8673975467681885,0.11428571492433548
4,2.868799924850464,0.0833333358168602
5,2.936583995819092,0.0555555559694767
6,2.889617919921875,0.0555555559694767
7,2.843731164932251,0.1111111119389534
8,2.912846565246582,0.1666666716337204
9,2.9952096939086914,0.0833333358168602
10,2.9063961505889893,0.11428571492433548
11,2.9011125564575195,0.0555555559694767
12,2.8317418098449707,0.1388888955116272
13,2.8018746376037598,0.11428571492433548
14,2.8291635513305664,0.1666666716337204
15,2.8961501121520996,0.0833333358168602
16,2.717245101928711,0.1388888955116272
17,2.943486213684082,0.11428571492433548
18,2.9788691997528076,0.0555555559694767
19,2.798091411590576,0.02777777798473835
20,2.731044292449951,0.1428571492433548
21,2.712611675262451,0.1388888955116272
22,2.8467142581939697,0.1111111119389534
23,2.770308256149292,0.1666666716337204
24,2.6732876300811768,0.1388888955116272
25,2.7474708557128906,0.0833333358168602
26,2.535378932952881,0.2777777910232544
27,2.6353883743286133,0.1388888955116272
28,2.668182373046875,0.20000000298023224
29,2.771719217300415,0.1388888955116272
30,2.725139617919922,0.20000000298023224
31,2.609963893890381,0.2222222238779068
32,2.739102840423584,0.1944444477558136
33,2.638596296310425,0.2222222238779068
34,2.62597393989563,0.1428571492433548
35,2.5710561275482178,0.1944444477558136
36,2.7097277641296387,0.2222222238779068
37,2.6908514499664307,0.20000000298023224
38,2.6073594093322754,0.1666666716337204
39,2.6174683570861816,0.2222222238779068
40,2.592449188232422,0.2222222238779068
41,2.601166248321533,0.1944444477558136
42,2.603104591369629,0.2222222238779068
43,2.6839160919189453,0.1944444477558136
44,2.5733425617218018,0.1666666716337204
45,2.6053361892700195,0.20000000298023224
46,2.493861198425293,0.3055555522441864
47,2.579944610595703,0.1428571492433548
48,2.5693588256835938,0.3055555522441864
49,2.466311454772949,0.22857142984867096
50,2.28429913520813,0.3888888955116272
51,2.4967031478881836,0.1666666716337204
52,2.8142292499542236,0.1111111119389534
53,2.3064401149749756,0.2777777910232544
54,2.161144495010376,0.34285715222358704
55,2.3680577278137207,0.25
56,2.2672228813171387,0.3611111044883728
57,2.4644041061401367,0.2222222238779068
58,2.317568063735962,0.2857142984867096
59,2.038264274597168,0.5277777910232544
60,2.5338428020477295,0.22857142984867096
61,2.3429319858551025,0.3055555522441864
62,2.538475513458252,0.25
63,2.3745009899139404,0.2777777910232544
64,2.2322771549224854,0.25
65,2.3794755935668945,0.25
66,2.277538537979126,0.2571428716182709
67,2.1328182220458984,0.37142857909202576
68,1.9493534564971924,0.37142857909202576
69,2.3474931716918945,0.3055555522441864
70,2.104300022125244,0.4285714328289032
71,2.415513277053833,0.3055555522441864
72,2.4135220050811768,0.3333333432674408
73,1.966652512550354,0.4571428596973419
74,2.1434974670410156,0.3055555522441864
75,2.073657512664795,0.4444444477558136
76,2.0259687900543213,0.4285714328289032
77,2.0865085124969482,0.34285715222358704
78,2.2901365756988525,0.3333333432674408
79,2.08782696723938,0.3333333432674408
80,2.0489299297332764,0.3888888955116272
81,2.111236095428467,0.3611111044883728
82,1.9480969905853271,0.4285714328289032
83,2.1548259258270264,0.3333333432674408
84,1.9622355699539185,0.4166666567325592
85,2.302271842956543,0.22857142984867096
86,2.353445529937744,0.2857142984867096
