,loss,accuracy,val_loss,val_accuracy
0,4.659789562225342,0.02500000037252903,4.057866096496582,0.05000000074505806
1,4.109658718109131,0.0317460335791111,3.909776210784912,0.07500000298023224
2,4.126526832580566,0.0416666679084301,3.959146022796631,0.0
3,3.9821574687957764,0.0476190485060215,3.9453721046447754,0.05000000074505806
4,4.011600494384766,0.02500000037252903,3.875298261642456,0.05000000074505806
5,4.009762763977051,0.01587301678955555,3.9009604454040527,0.10000000149011612
6,4.035503387451172,0.0317460335791111,3.9829177856445312,0.0
7,3.967583179473877,0.0,3.9542930126190186,0.05000000074505806
8,4.026127815246582,0.0476190485060215,3.950270414352417,0.07500000298023224
9,3.9869070053100586,0.02500000037252903,3.963324785232544,0.0
10,3.9214718341827393,0.02500000037252903,3.9981188774108887,0.0
11,3.956773042678833,0.0396825410425663,3.937286853790283,0.05000000074505806
12,3.9806129932403564,0.0317460335791111,3.916902542114258,0.05000000074505806
13,3.9432644844055176,0.0396825410425663,3.8598709106445312,0.02500000037252903
14,3.888321876525879,0.0317460335791111,3.898040294647217,0.02500000037252903
15,3.9011924266815186,0.0476190485060215,3.795205593109131,0.05000000074505806
16,3.901252269744873,0.03333333507180214,3.8210608959198,0.125
17,3.9701623916625977,0.0317460335791111,3.900219678878784,0.02500000037252903
18,3.7868258953094482,0.0555555559694767,3.8963942527770996,0.07500000298023224
19,3.8708860874176025,0.0793650820851326,3.9136593341827393,0.05000000074505806
20,3.7954885959625244,0.0873015895485878,3.8332266807556152,0.125
21,3.7904369831085205,0.0793650820851326,3.670717716217041,0.125
22,3.6667189598083496,0.0873015895485878,3.8325576782226562,0.07500000298023224
23,3.838090419769287,0.05000000074505806,3.885918140411377,0.07500000298023224
24,3.5720932483673096,0.0714285746216774,3.6727499961853027,0.07500000298023224
25,3.6478707790374756,0.07500000298023224,3.669062376022339,0.07500000298023224
26,3.746919870376587,0.07500000298023224,3.711233615875244,0.10000000149011612
27,3.585630178451538,0.11666666716337204,3.701084613800049,0.0
28,3.6729278564453125,0.09166666865348816,3.727734327316284,0.10000000149011612
