,loss,accuracy
0,6.199514865875244,0.0
1,6.074574947357178,0.02777777798473835
2,4.993658542633057,0.0555555559694767
3,5.473753929138184,0.0833333358168602
4,5.217252731323242,0.0555555559694767
5,4.718639850616455,0.1111111119389534
6,4.645731449127197,0.0555555559694767
7,4.434214115142822,0.10000000149011612
8,4.180997848510742,0.0555555559694767
9,4.146225929260254,0.1388888955116272
10,3.3878326416015625,0.25
11,4.211761474609375,0.1388888955116272
12,4.185606956481934,0.1111111119389534
13,3.4330062866210938,0.3333333432674408
14,3.4733219146728516,0.1388888955116272
15,3.596135377883911,0.1111111119389534
16,3.4636216163635254,0.13333334028720856
17,3.941319465637207,0.1388888955116272
18,3.7961180210113525,0.1111111119389534
19,3.679351806640625,0.1388888955116272
20,2.897793769836426,0.1944444477558136
21,3.3622660636901855,0.1944444477558136
22,2.896761655807495,0.25
23,2.928593397140503,0.20000000298023224
24,3.127211332321167,0.1111111119389534
25,2.898068428039551,0.25
26,3.456578493118286,0.1388888955116272
27,3.0208592414855957,0.1666666716337204
28,3.0477828979492188,0.23333333432674408
29,2.813279151916504,0.2222222238779068
30,2.9852795600891113,0.1944444477558136
31,2.26821231842041,0.4166666567325592
32,2.510423421859741,0.3333333432674408
33,2.2159295082092285,0.3611111044883728
34,2.881547451019287,0.20000000298023224
35,3.120114803314209,0.13333334028720856
36,3.0075230598449707,0.23333333432674408
37,2.126204252243042,0.3888888955116272
38,2.2766849994659424,0.3888888955116272
39,2.924546957015991,0.1944444477558136
40,2.450270414352417,0.3055555522441864
41,2.3391239643096924,0.3333333432674408
42,2.781100034713745,0.25
43,2.6147193908691406,0.25
44,2.304237127304077,0.4444444477558136
45,2.7110910415649414,0.25
46,2.400041341781616,0.3611111044883728
47,2.636162281036377,0.3055555522441864
48,2.3326127529144287,0.25
49,2.061478853225708,0.4444444477558136
50,2.4685637950897217,0.3333333432674408
51,2.0000147819519043,0.3888888955116272
52,2.4429104328155518,0.2777777910232544
53,2.1634228229522705,0.3888888955116272
54,2.089653253555298,0.4166666567325592
55,2.6038410663604736,0.1944444477558136
56,1.9911547899246216,0.36666667461395264
57,2.226045608520508,0.3333333432674408
58,2.1006264686584473,0.3333333432674408
59,2.3042571544647217,0.4166666567325592
60,2.611480712890625,0.25
61,2.125887870788574,0.4722222089767456
62,1.8681803941726685,0.5
63,1.9095804691314697,0.4444444477558136
64,2.023759603500366,0.3888888955116272
65,1.9411582946777344,0.4166666567325592
66,2.252732515335083,0.3888888955116272
