,accuracy,loss,val_accuracy,val_loss
0,0.0873015895485878,5.537030220031738,0.10000000149011612,3.4016590118408203
1,0.0793650820851326,4.888021945953369,0.05000000074505806,3.533026933670044
2,0.1031746044754982,4.269811153411865,0.0,3.540728807449341
3,0.1587301641702652,3.919434070587158,0.0,3.668121337890625
4,0.1349206417798996,3.900797128677368,0.05000000074505806,3.389225482940674
5,0.1349206417798996,3.7765002250671387,0.10000000149011612,3.6330552101135254
6,0.15079365670681,3.729588270187378,0.0,3.7502331733703613
7,0.1349206417798996,3.547712564468384,0.0,3.909691572189331
8,0.1190476194024086,3.7349650859832764,0.0,3.982614040374756
9,0.1825396865606308,3.3466060161590576,0.05000000074505806,4.314970970153809
10,0.1746031790971756,3.522930383682251,0.05000000074505806,5.899022102355957
11,0.1666666716337204,3.352876901626587,0.10000000149011612,5.843387603759766
12,0.230158731341362,3.442939281463623,0.0,6.5038652420043945
13,0.2380952388048172,3.0990662574768066,0.0,6.155133247375488
14,0.2460317462682724,3.4420180320739746,0.0,9.50422191619873
15,0.2698412835597992,2.8902602195739746,0.05000000074505806,12.828434944152832
16,0.2857142984867096,3.143449068069458,0.05000000074505806,8.089110374450684
17,0.2142857164144516,2.9333200454711914,0.05000000074505806,7.663823127746582
18,0.2539682686328888,3.094560384750366,0.0,15.712263107299805
19,0.2857142984867096,3.0258166790008545,0.0,9.82373332977295
20,0.2460317462682724,3.0352776050567627,0.05000000074505806,9.019810676574707
21,0.2777777910232544,2.977393627166748,0.0,7.0470476150512695
22,0.2777777910232544,2.7257745265960693,0.0,7.995668888092041
23,0.2698412835597992,2.980045795440674,0.0,12.837640762329102
24,0.2222222238779068,2.85854434967041,0.05000000074505806,19.26460838317871
25,0.2857142984867096,2.8515779972076416,0.0,13.166742324829102
26,0.2380952388048172,2.954744577407837,0.0,17.04558563232422
27,0.2857142984867096,3.078580617904663,0.05000000074505806,14.374486923217773
28,0.230158731341362,3.0427186489105225,0.05000000074505806,6.7961835861206055
29,0.3333333432674408,2.3885161876678467,0.0,10.02391529083252
30,0.30158731341362,2.5491080284118652,0.05000000074505806,12.873489379882812
31,0.30158731341362,2.4629323482513428,0.0,16.52695083618164
32,0.341269850730896,2.351318836212158,0.0,23.250890731811523
33,0.2777777910232544,2.607414722442627,0.0,21.97537612915039
34,0.380952388048172,2.3438124656677246,0.0,14.065710067749023
35,0.3095238208770752,2.389631986618042,0.0,12.041513442993164
36,0.3571428656578064,2.1930320262908936,0.0,10.953625679016113
37,0.380952388048172,2.3260743618011475,0.0,13.771230697631836
38,0.3571428656578064,2.2965383529663086,0.0,29.94767189025879
39,0.3650793731212616,2.2776007652282715,0.0,20.42472267150879
40,0.4126984179019928,2.082308292388916,0.0,9.069096565246582
41,0.3571428656578064,2.2194314002990723,0.0,17.79308319091797
42,0.341269850730896,2.364614963531494,0.0,8.329374313354492
43,0.3333333432674408,2.378941297531128,0.10000000149011612,6.906423091888428
44,0.3968254029750824,2.126040458679199,0.10000000149011612,6.318597316741943
45,0.460317462682724,2.24477481842041,0.0,10.32939338684082
46,0.460317462682724,1.9663057327270508,0.0,13.331451416015625
47,0.4523809552192688,2.067382335662842,0.10000000149011612,9.11961555480957
48,0.4285714328289032,2.2179484367370605,0.0,9.333817481994629
49,0.523809552192688,1.8287339210510254,0.05000000074505806,8.07429313659668
50,0.4523809552192688,2.1599385738372803,0.0,8.594304084777832
51,0.4761904776096344,1.8858102560043335,0.0,9.167509078979492
52,0.5079365372657776,1.7096257209777832,0.10000000149011612,4.687546730041504
53,0.4920634925365448,1.823508858680725,0.10000000149011612,5.0647687911987305
54,0.4682539701461792,1.8219465017318726,0.25,5.314715385437012
55,0.3968254029750824,2.166243076324463,0.0,8.983881950378418
56,0.5,1.6215800046920776,0.20000000298023224,4.847969055175781
57,0.420634925365448,1.914155125617981,0.20000000298023224,4.176966667175293
58,0.5079365372657776,1.6829991340637207,0.10000000149011612,3.7838473320007324
59,0.5317460298538208,1.7255295515060425,0.15000000596046448,5.2430949211120605
60,0.4682539701461792,2.0858089923858643,0.10000000149011612,3.2190074920654297
61,0.5555555820465088,1.4138883352279663,0.25,4.345423698425293
62,0.4682539701461792,1.8854204416275024,0.3499999940395355,2.5757219791412354
63,0.5873016119003296,1.5274701118469238,0.5,2.0773773193359375
64,0.5555555820465088,1.568953037261963,0.25,4.441234588623047
65,0.5317460298538208,1.6261652708053589,0.30000001192092896,3.8361167907714844
66,0.5079365372657776,1.8167229890823364,0.4000000059604645,3.5413131713867188
67,0.5555555820465088,1.2294163703918457,0.25,4.1088361740112305
68,0.5634920597076416,1.7876248359680176,0.3499999940395355,6.010037899017334
69,0.5158730149269104,1.5542523860931396,0.30000001192092896,5.8446879386901855
70,0.5158730149269104,1.7298743724822998,0.25,8.053622245788574
71,0.4920634925365448,1.8557424545288086,0.44999998807907104,5.170612812042236
72,0.4761904776096344,1.7953253984451294,0.25,2.558628559112549
73,0.5317460298538208,1.7796434164047241,0.25,6.427256107330322
74,0.5396825671195984,1.4538480043411255,0.30000001192092896,4.631213188171387
75,0.5952380895614624,1.4205310344696045,0.20000000298023224,3.453360080718994
76,0.5634920597076416,1.7698103189468384,0.15000000596046448,3.1991796493530273
77,0.5634920597076416,1.79358971118927,0.44999998807907104,1.7810344696044922
78,0.6507936716079712,1.2887166738510132,0.15000000596046448,4.950708389282227
79,0.6507936716079712,1.4195972681045532,0.3499999940395355,4.259829998016357
80,0.5555555820465088,1.7296466827392578,0.5,2.5367302894592285
81,0.5396825671195984,1.557899832725525,0.4000000059604645,1.6147607564926147
82,0.5396825671195984,1.428774356842041,0.44999998807907104,2.1493215560913086
83,0.579365074634552,1.2975298166275024,0.5,1.782732367515564
84,0.5952380895614624,1.5224320888519287,0.25,3.297243118286133
85,0.5873016119003296,1.5200140476226807,0.25,4.135846138000488
86,0.579365074634552,1.4881473779678345,0.3499999940395355,2.2959952354431152
87,0.6269841194152832,1.337642788887024,0.44999998807907104,3.8533241748809814
88,0.6269841194152832,1.2907589673995972,0.44999998807907104,2.551192283630371
89,0.5396825671195984,1.4812350273132324,0.44999998807907104,1.9201138019561768
90,0.6507936716079712,1.463472843170166,0.5,2.385763645172119
91,0.5873016119003296,1.5055145025253296,0.3499999940395355,3.4594674110412598
92,0.6349206566810608,1.1870664358139038,0.10000000149011612,18.601823806762695
93,0.579365074634552,1.4526482820510864,0.44999998807907104,3.8174545764923096
94,0.579365074634552,1.5015841722488403,0.5,1.2833342552185059
95,0.6111111044883728,1.4216034412384033,0.10000000149011612,12.216861724853516
96,0.5634920597076416,1.4114155769348145,0.25,3.8918795585632324
97,0.6666666865348816,1.1484057903289795,0.10000000149011612,7.433393955230713
98,0.6428571343421936,1.196258306503296,0.30000001192092896,5.327214241027832
99,0.6507936716079712,1.3861585855484009,0.20000000298023224,7.562281608581543
100,0.6746031641960144,1.159875512123108,0.4000000059604645,3.1686036586761475
101,0.5873016119003296,1.2578625679016113,0.25,6.2380051612854
102,0.6349206566810608,1.5253218412399292,0.550000011920929,2.9095265865325928
103,0.6269841194152832,1.2567439079284668,0.6000000238418579,3.007174015045166
104,0.6904761791229248,1.1614280939102173,0.44999998807907104,3.2166199684143066
105,0.6666666865348816,1.1986923217773438,0.15000000596046448,12.812578201293945
106,0.682539701461792,1.3059297800064087,0.5,2.338134288787842
